20170201 wmid	SUM(cnt_click)	SUM(cnt_view)	SUM(dwell)
20170201 124214	376	3727	38544
20170201 185025	377	2884	38536
20170201 163526	395	12050	38533
20170201 90512	533	15617	38532
20170201 168432	549	12273	38519
20170201 229268	1055	13601	38510
20170201 65027	587	53839	38506
20170201 131983	1139	15871	38500
20170201 4637	340	4135	38499
20170201 237892	1017	28819	38495
20170201 214500	454	7552	38478
20170201 244907	420	10078	38477
20170201 129955	902	18635	38451
20170201 91704	1585	15628	38447
20170201 85666	1118	14110	38447
20170201 142929	448	27923	38443
20170201 79117	459	24345	38442
20170201 194268	316	1221	38440
20170201 68645	361	8306	38440
20170201 166754	910	11428	38436
20170201 240509	385	14349	38433
20170201 228983	731	11716	38425
20170201 98449	763	43092	38415
20170201 153499	343	14670	38408
20170201 97060	569	29918	38404
20170201 119198	1069	13050	38403
20170201 215266	701	16618	38396
20170201 216102	549	13307	38378
20170201 211182	408	9672	38357
20170201 111572	583	7751	38355
20170201 238363	359	11351	38354
20170201 83999	1163	12045	38352
20170201 240516	3023	36271	38346
20170201 228368	694	8462	38335
20170201 146918	655	13372	38333
20170201 155688	407	2862	38331
20170201 99761	374	9649	38326
20170201 27529	524	185	38324
20170201 54179	365	6629	38312
20170201 199777	1774	41466	38311
20170201 178797	570	12717	38310
20170201 211190	855	23571	38298
20170201 242657	838	20373	38287
20170201 196334	499	41739	38285
20170201 141881	589	16317	38271
20170201 226989	903	15078	38258
20170201 150417	1126	24756	38251
20170201 210027	423	1775	38247
20170201 113622	294	6814	38241
20170201 207302	1028	3604	38238
20170201 179982	1205	12211	38226
20170201 152009	577	12830	38207
20170201 217035	782	12007	38205
20170201 166753	415	8841	38198
20170201 58482	760	24878	38195
20170201 172125	327	1780	38181
20170201 102509	353	3008	38176
20170201 163722	1116	62905	38165
20170201 243396	716	30375	38163
20170201 226388	535	11290	38142
20170201 93204	1380	38728	38136
20170201 5436	423	7233	38129
20170201 218152	577	6187	38125
20170201 160561	361	2255	38120
20170201 227748	1022	9075	38114
20170201 229585	1102	104290	38112
20170201 80829	494	453	38110
20170201 137831	1228	45438	38108
20170201 244817	368	3389	38106
20170201 199669	732	34601	38088
20170201 205170	556	15855	38078
20170201 9823	720	6693	38075
20170201 173848	640	15888	38074
20170201 110762	1511	12346	38054
20170201 239359	272	9983	38017
20170201 184477	212	1719	37999
20170201 127909	728	10596	37997
20170201 164689	976	15701	37989
20170201 236917	888	29452	37971
20170201 240471	641	15301	37965
20170201 239862	712	40418	37965
20170201 239014	590	49195	37945
20170201 103243	668	24977	37943
20170201 184876	571	19205	37936
20170201 198175	777	7099	37929
20170201 54638	860	13491	37917
20170201 194337	462	3633	37913
20170201 242514	420	19986	37909
20170201 221194	678	3867	37904
20170201 50230	513	6036	37903
20170201 195088	699	24258	37884
20170201 240011	519	8744	37873
20170201 204899	679	13477	37871
20170201 117176	852	89521	37868
20170201 216452	782	3051	37864
20170201 188958	907	22742	37845
20170201 127529	543	7452	37834
20170201 64973	1088	7969	37823
20170201 155764	592	8037	37822
20170201 209860	851	14154	37819
20170201 102540	553	17458	37819
20170201 76685	330	4217	37816
20170201 230306	504	12924	37796
20170201 208164	1387	14870	37778
20170201 214692	561	42457	37778
20170201 138307	424	1735	37776
20170201 165856	313	1639	37771
20170201 183972	399	1447	37762
20170201 54122	913	11493	37757
20170201 154655	937	29024	37757
20170201 183079	664	17426	37754
20170201 245320	515	7391	37725
20170201 57809	770	10879	37719
20170201 149267	669	55135	37712
20170201 197874	344	502	37712
20170201 58198	863	15471	37711
20170201 155682	477	5553	37699
20170201 133666	499	7681	37690
20170201 239865	589	31479	37687
20170201 200484	496	3753	37678
20170201 220221	725	24596	37676
20170201 190058	459	13009	37669
20170201 107022	608	16149	37659
20170201 185087	465	20354	37652
20170201 201606	685	5539	37646
20170201 196355	520	2724	37640
20170201 214484	543	32354	37628
20170201 239855	651	21800	37623
20170201 248900	342	7962	37621
20170201 245779	455	4796	37615
20170201 167333	1240	21104	37614
20170201 130626	285	2396	37612
20170201 96725	432	10210	37608
20170201 100654	1259	29728	37607
20170201 228485	466	12530	37597
20170201 129991	1356	5399	37591
20170201 187519	613	9296	37585
20170201 247263	900	21115	37580
20170201 44713	602	8910	37566
20170201 197962	640	6006	37556
20170201 80857	2160	20578	37552
20170201 119733	1192	30221	37524
20170201 145294	421	3821	37508
20170201 224626	1055	6511	37502
20170201 196104	402	5983	37494
20170201 121601	708	17889	37489
20170201 237784	530	28607	37489
20170201 153974	1128	6200	37487
20170201 188481	594	2040	37483
20170201 121828	428	21824	37476
20170201 141720	460	5778	37471
20170201 226507	572	14702	37471
20170201 223649	1035	15111	37466
20170201 173450	511	5732	37462
20170201 181653	747	20755	37462
20170201 131245	312	3117	37453
20170201 140256	486	15846	37447
20170201 128958	542	5333	37441
20170201 87468	1042	14828	37438
20170201 182327	427	10644	37433
20170201 167551	568	12561	37430
20170201 242862	1374	48801	37426
20170201 190743	272	12845	37409
20170201 229281	1062	22186	37401
20170201 244100	654	29834	37381
20170201 242188	492	12231	37381
20170201 82272	574	9038	37370
20170201 210940	527	7760	37366
20170201 232670	586	16133	37365
20170201 77487	818	10172	37365
20170201 140951	773	7143	37362
20170201 180986	574	9944	37361
20170201 166682	951	2457	37359
20170201 241197	677	9326	37353
20170201 111387	1336	64725	37350
20170201 18616	201	5802	37348
20170201 139002	454	12830	37334
20170201 97305	447	3150	37332
20170201 222616	878	10888	37327
20170201 140501	794	54103	37325
20170201 16106	623	29150	37322
20170201 186518	780	6131	37316
20170201 138213	651	10442	37305
20170201 225701	766	31296	37299
20170201 191722	936	23338	37291
20170201 206277	573	11307	37282
20170201 159569	932	21808	37281
20170201 120449	916	5388	37261
20170201 235502	468	12264	37256
20170201 184869	463	14616	37246
20170201 245976	545	24835	37241
20170201 134231	680	4442	37241
20170201 147637	1215	28010	37240
20170201 236787	943	67586	37237
20170201 242129	619	9539	37235
20170201 90102	383	6711	37234
20170201 108772	308	2170	37234
20170201 178943	756	19732	37231
20170201 236192	938	18631	37230
20170201 70431	496	8595	37220
20170201 81237	827	352	37218
20170201 25349	385	12800	37212
20170201 171850	649	2279	37212
20170201 128126	674	12532	37198
20170201 81662	894	33925	37196
20170201 174639	1252	18255	37191
20170201 165505	539	9855	37168
20170201 205865	493	7636	37153
20170201 231044	274	4142	37149
20170201 66442	317	2611	37149
20170201 238556	348	6076	37136
20170201 144146	393	17514	37116
20170201 126039	448	9715	37115
20170201 209815	670	3465	37114
20170201 127169	755	13906	37109
20170201 188923	644	1988	37102
20170201 159447	422	11929	37088
20170201 183741	602	1472	37087
20170201 31978	262	332	37085
20170201 175649	679	5547	37083
20170201 87117	361	2376	37076
20170201 164275	708	8168	37064
20170201 187622	879	69594	37054
20170201 98031	874	9514	37053
20170201 180900	544	8068	37052
20170201 148082	460	32235	37044
20170201 158988	697	10034	37034
20170201 112793	279	3355	37033
20170201 146706	1353	17823	37027
20170201 89687	487	3209	37027
20170201 74838	387	8280	37020
20170201 242253	495	14809	37006
20170201 139873	323	17691	37005
20170201 175999	390	7824	37003
20170201 83665	1251	14556	37000
20170201 234976	529	16542	36995
20170201 165417	702	15599	36992
20170201 61551	882	34821	36990
20170201 197198	1124	20941	36986
20170201 224523	831	14099	36984
20170201 124793	401	7542	36965
20170201 112017	705	3646	36948
20170201 118691	192	3578	36938
20170201 193613	526	4082	36930
20170201 108212	387	6692	36921
20170201 96276	765	7392	36918
20170201 141459	845	11139	36918
20170201 118483	442	32513	36915
20170201 243855	204	5110	36906
20170201 204151	1164	28051	36903
20170201 108631	584	8540	36893
20170201 107921	1055	11658	36892
20170201 169224	1065	20663	36889
20170201 237597	564	7741	36879
20170201 146880	561	12644	36879
20170201 125765	888	9152	36860
20170201 235757	284	988	36845
20170201 192429	1055	40240	36825
20170201 145841	677	6772	36822
20170201 67712	1865	23142	36816
20170201 244390	803	4963	36814
20170201 232712	992	33330	36802
20170201 159200	534	3550	36800
20170201 90443	263	4592	36799
20170201 30549	506	7022	36794
20170201 189551	826	17326	36790
20170201 204826	359	5393	36789
20170201 188427	414	5354	36786
20170201 69488	457	15190	36784
20170201 95208	488	12842	36768
20170201 201171	515	21878	36766
20170201 214001	316	15187	36737
20170201 224422	1013	15420	36733
20170201 189897	455	6688	36725
20170201 154767	840	18012	36714
20170201 179958	1100	26754	36711
20170201 76253	489	9643	36710
20170201 112325	514	10867	36702
20170201 155638	878	14585	36701
20170201 224174	648	23136	36700
20170201 235959	496	29848	36699
20170201 156630	311	8839	36699
20170201 182868	1253	11029	36694
20170201 164315	654	14875	36684
20170201 242991	771	22718	36681
20170201 218463	913	17694	36670
20170201 168439	561	9725	36664
20170201 182178	327	11209	36663
20170201 86506	741	10387	36655
20170201 208828	689	12320	36643
20170201 107893	768	10433	36642
20170201 237493	497	27742	36640
20170201 141615	1181	17191	36638
20170201 80534	733	3150	36638
20170201 129063	486	8528	36636
20170201 216409	842	14667	36632
20170201 241696	466	17918	36629
20170201 248879	967	11231	36624
20170201 107009	505	4156	36621
20170201 35848	495	15041	36619
20170201 197063	684	2424	36614
20170201 221859	570	9353	36610
20170201 237669	650	22638	36606
20170201 62161	532	5694	36601
20170201 136129	480	5192	36593
20170201 69437	552	2688	36593
20170201 201014	617	15194	36581
20170201 152714	704	25105	36580
20170201 79178	1114	16196	36564
20170201 215036	779	4774	36558
20170201 183243	440	4246	36541
20170201 90387	1063	7970	36533
20170201 10627	770	1343	36523
20170201 113536	383	5622	36517
20170201 111794	625	23593	36514
20170201 145259	434	9007	36508
20170201 110347	634	5807	36498
20170201 118371	670	4643	36495
20170201 211051	822	12699	36493
20170201 149667	669	17033	36484
20170201 184782	613	9144	36484
20170201 229853	396	13468	36476
20170201 185208	938	14077	36470
20170201 135435	578	25800	36464
20170201 151428	740	13753	36462
20170201 110720	502	15311	36460
20170201 204669	579	7518	36450
20170201 116858	827	12202	36438
20170201 224426	428	12254	36428
20170201 93929	632	6147	36397
20170201 180625	432	6334	36391
20170201 244947	1880	19902	36390
20170201 226453	1261	14935	36389
20170201 181000	430	36098	36389
20170201 152421	322	6725	36384
20170201 97993	678	17422	36375
20170201 98310	485	15890	36375
20170201 42751	737	8984	36355
20170201 214165	798	21408	36352
20170201 119004	416	2917	36345
20170201 72828	409	4660	36321
20170201 178924	1102	7008	36318
20170201 125132	544	17693	36305
20170201 236102	883	17180	36285
20170201 5949	367	1071	36281
20170201 190319	886	28608	36281
20170201 139357	317	2596	36267
20170201 241266	539	13639	36263
20170201 121565	616	15557	36260
20170201 213348	381	2866	36246
20170201 111612	580	3219	36246
20170201 157479	896	15972	36243
20170201 155752	887	15726	36238
20170201 148983	422	4506	36229
20170201 237325	1009	31719	36227
20170201 13720	534	21023	36207
20170201 19853	456	23867	36205
20170201 247376	471	7086	36200
20170201 168678	396	6196	36200
20170201 115504	820	19587	36199
20170201 191874	441	6006	36195
20170201 145307	790	26682	36194
20170201 100040	1116	18518	36191
20170201 192437	671	2360	36177
20170201 185074	792	15213	36177
20170201 217073	889	6990	36172
20170201 158800	717	7567	36172
20170201 129074	413	860	36155
20170201 135587	137	1092	36155
20170201 103523	3118	33126	36154
20170201 173404	193	5694	36138
20170201 128995	718	38663	36131
20170201 112027	481	4060	36131
20170201 100117	822	50841	36126
20170201 198616	410	13025	36125
20170201 173658	400	3401	36113
20170201 191177	583	15826	36112
20170201 131647	521	9472	36111
20170201 7335	542	6075	36109
20170201 215812	580	3570	36106
20170201 191432	856	7995	36100
20170201 57646	407	25799	36100
20170201 222870	617	16744	36092
20170201 167037	375	3384	36067
20170201 187534	563	17931	36056
20170201 857	404	3731	36055
20170201 130740	970	14772	35990
20170201 95919	479	15795	35987
20170201 2339	972	0	35983
20170201 6428	1040	3622	35966
20170201 89559	1186	38600	35965
20170201 116488	669	20151	35960
20170201 116753	299	7262	35956
20170201 230959	518	4116	35954
20170201 3503	597	19159	35953
20170201 201665	645	8779	35951
20170201 159740	353	8458	35946
20170201 243005	469	14343	35934
20170201 127812	211	1680	35934
20170201 220972	745	9520	35934
20170201 21621	199	39	35930
20170201 128920	1110	34628	35929
20170201 158179	502	11858	35920
20170201 143704	1139	2905	35914
20170201 202367	1317	56795	35911
20170201 38559	558	4320	35909
20170201 77517	1382	8403	35906
20170201 203104	617	6752	35898
20170201 224098	468	7463	35886
20170201 163590	853	46475	35882
20170201 205537	360	10019	35873
20170201 239208	307	5892	35868
20170201 139140	801	16878	35859
20170201 193992	687	2938	35859
20170201 100049	640	60166	35855
20170201 191329	545	4041	35854
20170201 89964	573	1810	35853
20170201 236819	937	19147	35851
20170201 109862	548	32356	35847
20170201 234122	848	13847	35841
20170201 104409	1788	92330	35839
20170201 216853	338	5783	35839
20170201 236636	487	8839	35836
20170201 113827	1414	83421	35834
20170201 110828	653	7965	35826
20170201 195952	644	790	35811
20170201 168240	798	34305	35796
20170201 230379	276	4344	35781
20170201 72221	685	16150	35781
20170201 221877	1421	5538	35780
20170201 238013	659	9649	35770
20170201 70063	460	3095	35769
20170201 131609	370	7598	35755
20170201 129551	711	40130	35755
20170201 87328	876	6074	35752
20170201 227746	675	13462	35738
20170201 159645	694	3739	35732
20170201 175143	795	6494	35730
20170201 186969	841	8313	35720
20170201 173665	578	6270	35707
20170201 204523	625	9705	35698
20170201 131029	949	17242	35685
20170201 152637	509	3257	35670
20170201 126462	362	12742	35660
20170201 142324	374	1941	35657
20170201 151954	236	8404	35656
20170201 4062	1513	50293	35654
20170201 227084	466	15397	35652
20170201 213963	506	14492	35644
20170201 236648	535	20743	35633
20170201 85269	981	33043	35632
20170201 136110	352	2480	35623
20170201 225820	268	5381	35618
20170201 219944	632	12245	35595
20170201 189121	757	22037	35593
20170201 248053	1088	12728	35586
20170201 219707	441	7031	35583
20170201 201911	337	5610	35577
20170201 87324	433	9180	35569
20170201 162479	315	3427	35567
20170201 187838	645	5971	35560
20170201 52729	612	1931	35549
20170201 121000	453	10310	35534
20170201 151986	763	17629	35529
20170201 126567	408	1648	35525
20170201 167505	606	22778	35523
20170201 89051	557	11195	35522
20170201 73248	547	6807	35514
20170201 234744	628	8652	35500
20170201 153456	1000	7470	35494
20170201 180043	578	20574	35493
20170201 214339	654	8371	35492
20170201 226148	701	4043	35481
20170201 213061	803	4798	35478
20170201 95418	367	29233	35469
20170201 148125	1509	126838	35460
20170201 97160	629	20272	35459
20170201 120063	812	22050	35440
20170201 1103	691	18645	35437
20170201 237723	828	11122	35436
20170201 191132	705	9029	35436
20170201 145523	414	16188	35432
20170201 185745	1013	25440	35430
20170201 233559	905	14193	35424
20170201 229839	679	11952	35420
20170201 190079	449	6030	35420
20170201 239975	350	5273	35415
20170201 110301	278	12256	35413
20170201 72699	338	6913	35410
20170201 40584	476	28659	35406
20170201 21676	613	19933	35393
20170201 134264	688	3033	35387
20170201 27408	646	25967	35384
20170201 174992	361	6802	35384
20170201 157462	440	3762	35374
20170201 212391	623	2796	35371
20170201 153621	873	15870	35354
20170201 88306	637	78228	35348
20170201 115762	1103	23677	35346
20170201 140170	556	34384	35342
20170201 120553	554	10071	35340
20170201 200187	431	9571	35337
20170201 141429	289	8851	35336
20170201 154359	606	9009	35328
20170201 224166	476	9103	35321
20170201 216659	380	3939	35285
20170201 240001	427	7286	35280
20170201 102903	823	15261	35275
20170201 219943	633	5617	35273
20170201 149759	679	30793	35271
