20170301 wmid	SUM(cnt_click)	SUM(cnt_view)	SUM(dwell)
20170301 174969	61	1626	4500
20170301 155591	57	1926	4500
20170301 64220	58	585	4500
20170301 209855	52	663	4499
20170301 185409	97	1455	4499
20170301 62555	119	3119	4498
20170301 210059	75	1360	4498
20170301 171311	85	5359	4497
20170301 195746	60	3757	4497
20170301 191033	94	2579	4496
20170301 95895	81	5667	4495
20170301 224272	90	3627	4495
20170301 207148	63	2212	4495
20170301 146324	56	748	4495
20170301 189800	73	5678	4494
20170301 94222	60	3281	4494
20170301 151611	51	1519	4491
20170301 33808	161	704	4491
20170301 203264	71	3531	4491
20170301 211515	95	8285	4490
20170301 131362	102	7310	4490
20170301 95380	59	2680	4490
20170301 109143	66	311	4490
20170301 227475	70	962	4489
20170301 207817	119	1318	4489
20170301 156095	88	3061	4486
20170301 198165	85	1885	4485
20170301 156428	60	596	4485
20170301 273056	201	5609	4484
20170301 224905	83	2107	4484
20170301 73547	90	2760	4482
20170301 133418	40	1155	4482
20170301 178806	164	3388	4482
20170301 81864	57	1372	4481
20170301 141560	36	6055	4481
20170301 155841	79	1642	4481
20170301 237971	92	3103	4480
20170301 173176	86	2951	4480
20170301 168953	76	3320	4480
20170301 118932	96	4747	4480
20170301 264635	162	3436	4479
20170301 237985	47	594	4479
20170301 184482	54	867	4478
20170301 156497	63	1303	4477
20170301 181334	106	5211	4477
20170301 25281	33	1305	4477
20170301 16626	79	2110	4477
20170301 155510	76	4900	4476
20170301 35399	64	33958	4476
20170301 204105	52	2617	4476
20170301 252401	56	657	4476
20170301 244666	77	1374	4476
20170301 33190	79	2519	4476
20170301 222228	37	1411	4476
20170301 151152	39	451	4475
20170301 286383	29	506	4475
20170301 232824	75	1759	4475
20170301 143002	50	314	4474
20170301 266894	86	4049	4474
20170301 64848	50	986	4474
20170301 230510	34	867	4474
20170301 197211	51	2666	4473
20170301 102641	49	1157	4472
20170301 126257	54	338	4472
20170301 161521	45	3704	4472
20170301 166511	90	4142	4471
20170301 159240	39	1050	4471
20170301 267107	34	1259	4470
20170301 183425	167	4234	4469
20170301 31370	52	5060	4469
20170301 129146	79	874	4468
20170301 149479	148	3887	4467
20170301 130479	95	1687	4466
20170301 102151	93	369	4465
20170301 264393	132	8087	4465
20170301 194916	51	1228	4465
20170301 119262	157	4491	4464
20170301 232603	39	1961	4464
20170301 289806	151	4668	4464
20170301 216779	130	6516	4462
20170301 235931	57	965	4462
20170301 134559	70	3088	4462
20170301 94753	109	3747	4462
20170301 82491	97	5290	4461
20170301 160979	129	2082	4461
20170301 75024	77	1885	4459
20170301 184568	81	2163	4459
20170301 163542	67	2115	4459
20170301 33146	79	1741	4459
20170301 1195	88	625	4458
20170301 134873	65	1367	4457
20170301 207126	68	2528	4457
20170301 74785	105	2415	4457
20170301 256792	64	836	4457
20170301 261843	102	1302	4456
20170301 13421	85	2287	4456
20170301 116625	72	1462	4456
20170301 138035	69	381	4455
20170301 68549	60	1314	4454
20170301 14724	45	243	4454
20170301 255439	145	4127	4453
20170301 277180	77	1905	4452
20170301 276605	72	1550	4452
20170301 155565	40	1863	4452
20170301 17086	55	1656	4451
20170301 58133	72	577	4451
20170301 103867	135	5245	4451
20170301 72968	152	7218	4450
20170301 225226	105	1069	4450
20170301 81445	69	3648	4449
20170301 236822	133	6049	4449
20170301 257620	163	4691	4448
20170301 91489	199	8480	4447
20170301 83273	70	4628	4447
20170301 147514	100	3819	4446
20170301 165137	25	501	4445
20170301 175405	30	848	4445
20170301 124016	49	2615	4444
20170301 97714	77	1926	4443
20170301 14941	39	9	4443
20170301 96931	177	3520	4442
20170301 76813	116	767	4441
20170301 22512	67	1059	4441
20170301 208011	115	2735	4441
20170301 185488	78	2071	4440
20170301 161263	98	2268	4440
20170301 134847	78	2041	4440
20170301 177319	107	1994	4439
20170301 138818	238	44393	4439
20170301 118182	89	1348	4437
20170301 43117	16	159	4437
20170301 95228	41	1999	4433
20170301 160530	53	1970	4433
20170301 204155	115	1138	4433
20170301 260224	155	4702	4432
20170301 236389	111	4835	4432
20170301 84881	75	3377	4432
20170301 109650	96	9046	4431
20170301 260743	62	1015	4429
20170301 177235	57	1121	4429
20170301 182935	64	2317	4429
20170301 178073	85	1047	4428
20170301 153601	72	4560	4428
20170301 171103	125	4848	4428
20170301 258274	148	5627	4427
20170301 211719	68	1701	4427
20170301 133676	92	2313	4426
20170301 268996	32	610	4426
20170301 177372	69	8644	4425
20170301 270790	76	1591	4425
20170301 22294	51	931	4424
20170301 136206	149	4745	4424
20170301 247228	92	1578	4424
20170301 229436	111	1999	4423
20170301 261983	96	7239	4423
20170301 121258	82	3385	4423
20170301 192329	78	1287	4422
20170301 184573	38	2452	4422
20170301 94379	38	2414	4421
20170301 192893	90	1243	4420
20170301 224314	66	1417	4420
20170301 224946	30	34	4420
20170301 117829	42	920	4419
20170301 172740	119	1942	4419
20170301 102134	52	2935	4418
20170301 265357	117	2799	4418
20170301 168213	42	1731	4417
20170301 171517	38	1201	4417
20170301 167905	132	2523	4415
20170301 266372	75	1536	4415
20170301 294645	150	1486	4415
20170301 204393	39	1393	4413
20170301 235959	68	2876	4413
20170301 109370	49	2535	4412
20170301 121608	160	5729	4412
20170301 232945	98	3933	4412
20170301 112590	101	6398	4412
20170301 138969	95	1377	4409
20170301 129742	204	3777	4409
20170301 96889	87	3043	4408
20170301 118433	154	2787	4408
20170301 262396	73	4486	4408
20170301 200850	125	2447	4407
20170301 141462	74	2930	4407
20170301 231688	66	3827	4406
20170301 128912	175	6230	4405
20170301 154198	47	9190	4405
20170301 130470	61	1070	4405
20170301 206240	91	937	4405
20170301 110039	32	915	4405
20170301 256249	41	1426	4404
20170301 175165	76	3532	4404
20170301 189575	74	4511	4404
20170301 108532	106	3456	4403
20170301 137747	35	502	4403
20170301 248832	170	7987	4403
20170301 128452	130	6320	4402
20170301 60174	107	395	4402
20170301 173730	114	4987	4401
20170301 60460	45	2781	4401
20170301 273175	57	3036	4400
20170301 199029	79	3872	4399
20170301 258842	132	2377	4399
20170301 273844	315	2142	4399
20170301 206761	81	1360	4398
20170301 138847	133	2673	4397
20170301 198015	93	3056	4397
20170301 196348	108	3497	4396
20170301 79608	92	6174	4396
20170301 118525	61	2386	4396
20170301 178863	95	2263	4395
20170301 265653	51	3379	4395
20170301 48688	121	1989	4395
20170301 36367	52	798	4394
20170301 244601	157	4155	4394
20170301 193684	48	1009	4393
20170301 208277	69	1331	4393
20170301 178547	99	7538	4393
20170301 221575	38	512	4392
20170301 127475	60	1776	4391
20170301 34055	51	2288	4391
20170301 183319	69	1824	4390
20170301 100565	46	2622	4390
20170301 141909	58	1568	4390
20170301 90915	244	40706	4389
20170301 151170	75	2613	4389
20170301 135350	84	1357	4389
20170301 175330	56	1338	4389
20170301 109667	58	746	4389
20170301 174029	72	4295	4389
20170301 95523	40	1095	4389
20170301 171105	79	5084	4388
20170301 2394	120	1008	4388
20170301 150290	85	1890	4388
20170301 172390	128	11202	4387
20170301 163997	273	3111	4387
20170301 90010	58	2653	4386
20170301 85279	205	7259	4385
20170301 259708	91	3722	4385
20170301 192652	103	1569	4384
20170301 123491	127	3434	4384
20170301 166979	25	544	4383
20170301 3426	128	474	4382
20170301 106046	47	1191	4380
20170301 268005	154	3539	4380
20170301 280062	77	4769	4379
20170301 134694	44	1251	4378
20170301 84664	111	4108	4377
20170301 194020	73	1934	4377
20170301 66035	84	2418	4376
20170301 226269	90	1268	4376
20170301 197142	136	10761	4376
20170301 166970	61	674	4376
20170301 178746	37	1402	4375
20170301 148093	183	4951	4375
20170301 195799	110	2995	4375
20170301 45895	66	2910	4374
20170301 88195	73	2264	4374
20170301 186179	72	1223	4374
20170301 140228	115	3024	4373
20170301 92120	72	6486	4373
20170301 269136	26	1471	4372
20170301 29697	109	5663	4372
20170301 76052	90	5291	4372
20170301 80093	42	619	4371
20170301 10142	113	4035	4371
20170301 154220	64	1224	4370
20170301 148454	126	3562	4370
20170301 290069	60	1844	4369
20170301 249525	62	4331	4369
20170301 229648	89	603	4368
20170301 242439	85	1980	4365
20170301 162330	148	4220	4365
20170301 235413	132	10025	4364
20170301 79368	74	4740	4364
20170301 157063	138	8887	4364
20170301 124780	40	1201	4362
20170301 147225	72	1902	4361
20170301 235542	48	641	4360
20170301 156976	47	504	4359
20170301 126365	72	2121	4358
20170301 24301	27	565	4357
20170301 39123	51	2452	4356
20170301 205143	79	1608	4356
20170301 1700	53	1569	4356
20170301 229835	55	4737	4356
20170301 178452	174	5225	4355
20170301 163345	49	5209	4355
20170301 143944	31	1125	4355
20170301 231948	67	7875	4354
20170301 193680	85	6073	4354
20170301 99996	71	3752	4354
20170301 265242	28	1907	4353
20170301 121173	53	2562	4352
20170301 119750	93	9891	4352
20170301 203337	76	865	4352
20170301 269719	148	7566	4351
20170301 179752	122	2164	4351
20170301 281732	126	2126	4351
20170301 92792	89	9596	4350
20170301 185431	111	1332	4350
20170301 107484	123	4340	4350
20170301 24397	74	4717	4350
20170301 281402	169	2460	4349
20170301 231927	74	3750	4349
20170301 189387	69	2230	4349
20170301 257899	72	5160	4349
20170301 139830	47	1442	4348
20170301 196971	65	1540	4348
20170301 31276	67	1351	4348
20170301 62991	142	5194	4347
20170301 189929	32	1474	4347
20170301 98023	91	3558	4347
20170301 228505	43	3646	4346
20170301 235609	275	4903	4345
20170301 152155	47	2330	4345
20170301 169647	85	3668	4345
20170301 208177	62	1879	4344
20170301 162522	135	2130	4344
20170301 266118	31	262	4344
20170301 216470	130	2714	4344
20170301 184027	69	1425	4344
20170301 246206	53	2623	4344
20170301 191219	69	2668	4343
20170301 243205	72	2418	4343
20170301 18934	71	16135	4343
20170301 100521	51	936	4343
20170301 114972	38	1283	4343
20170301 154868	124	4363	4343
20170301 121037	134	3398	4342
20170301 213881	85	1427	4342
20170301 151491	125	400	4342
20170301 137054	79	3059	4342
20170301 141563	53	570	4341
20170301 39288	39	399	4341
20170301 216603	88	2501	4340
20170301 208670	98	3585	4340
20170301 272505	91	1687	4340
20170301 223834	78	1635	4339
20170301 161241	44	859	4339
20170301 77567	313	10040	4338
20170301 205643	38	206	4338
20170301 105605	48	10221	4338
20170301 97844	83	1204	4337
20170301 82335	142	11445	4337
20170301 81632	144	12714	4336
20170301 173483	53	2903	4336
20170301 114258	85	3828	4336
20170301 292846	141	1457	4336
20170301 240893	38	1973	4335
20170301 6895	78	3169	4335
20170301 181674	74	3775	4335
20170301 116919	99	4955	4333
20170301 228518	116	5395	4332
20170301 180071	133	2035	4332
20170301 64992	160	1625	4332
20170301 112882	63	2839	4331
20170301 249754	214	6559	4331
20170301 234638	88	4685	4330
20170301 30227	53	3703	4329
20170301 158820	71	4287	4329
20170301 110713	77	3376	4329
20170301 37275	21	276	4328
20170301 80799	105	5473	4328
20170301 41656	60	1964	4327
20170301 77183	113	1783	4327
20170301 122117	65	2360	4326
20170301 176810	82	6812	4326
20170301 62424	55	2099	4326
20170301 227043	73	1606	4324
20170301 287532	58	8235	4322
20170301 264993	90	3317	4322
20170301 73461	89	809	4322
20170301 2112	42	335	4322
20170301 75269	113	5290	4321
20170301 254591	110	3324	4320
20170301 171605	83	3401	4319
20170301 225863	59	1073	4319
20170301 116059	104	1703	4319
20170301 39633	144	3343	4318
20170301 101150	144	3626	4318
20170301 96334	48	1065	4318
20170301 71977	101	2356	4318
20170301 136847	170	4883	4318
20170301 240633	150	9779	4317
20170301 158647	72	3222	4316
20170301 298812	60	1668	4316
20170301 97243	73	3148	4316
20170301 176677	83	1832	4315
20170301 734	77	921	4314
20170301 186871	36	1509	4313
20170301 205159	20	1090	4313
20170301 186279	119	4809	4312
20170301 94591	60	1727	4312
20170301 229670	77	3230	4312
20170301 164153	82	4300	4312
20170301 228037	140	4058	4311
20170301 100160	59	2864	4310
20170301 260149	101	1883	4309
20170301 187526	90	3317	4309
20170301 231423	94	1704	4308
20170301 133089	111	1758	4307
20170301 83544	75	1936	4306
20170301 215352	47	592	4306
20170301 156847	61	2280	4306
20170301 15783	44	520	4305
20170301 190494	95	2967	4305
20170301 267572	82	3948	4305
20170301 256321	95	2365	4305
20170301 120218	125	3341	4304
20170301 108007	49	2851	4304
20170301 271630	90	4044	4303
20170301 70629	91	3396	4302
20170301 136865	129	2242	4302
20170301 101676	117	16486	4302
20170301 288702	57	351	4301
20170301 68266	90	2309	4300
20170301 174061	91	1123	4300
20170301 206286	143	5219	4300
20170301 290925	132	4735	4300
20170301 254304	69	2145	4300
20170301 107078	142	4001	4298
20170301 203143	88	4856	4298
20170301 85238	59	945	4297
20170301 209499	110	9428	4296
20170301 156245	44	1268	4296
20170301 206490	117	1987	4296
20170301 170061	62	891	4296
20170301 190497	45	4276	4296
20170301 224100	299	2881	4295
20170301 280027	57	437	4294
20170301 212058	131	2835	4293
20170301 138615	95	4415	4293
20170301 168216	75	5701	4293
20170301 6090	113	5811	4292
20170301 235753	91	520	4291
20170301 183492	90	906	4291
20170301 279037	167	2170	4290
20170301 165184	94	5497	4290
20170301 156104	71	2616	4290
20170301 90482	109	5498	4290
20170301 262432	151	1904	4289
20170301 180093	123	7535	4289
20170301 118249	68	7489	4289
20170301 100109	91	3177	4288
20170301 252782	98	4162	4288
20170301 17984	158	1623	4288
20170301 250429	47	4717	4288
20170301 153536	79	7310	4288
20170301 158433	221	10397	4287
20170301 131087	142	4465	4287
20170301 69905	43	1865	4287
20170301 223374	94	1663	4287
20170301 156319	82	3535	4286
20170301 171750	107	1147	4285
20170301 130233	159	1448	4284
20170301 213911	89	5710	4283
20170301 141329	72	1723	4282
20170301 96349	46	730	4282
20170301 258987	122	17384	4282
20170301 191807	73	1727	4282
20170301 163137	105	5935	4282
20170301 187404	122	2263	4281
20170301 101545	64	1832	4281
20170301 69741	69	895	4280
20170301 95298	126	4946	4280
20170301 193514	101	4725	4279
20170301 54720	73	1466	4278
20170301 30210	74	2028	4276
20170301 208111	90	1058	4276
20170301 133890	64	4594	4275
20170301 15309	53	787	4275
20170301 82753	47	1374	4275
20170301 264459	61	4159	4274
20170301 130423	88	1606	4274
20170301 250331	163	8772	4274
20170301 89511	119	4460	4273
20170301 133050	119	3585	4272
20170301 48890	49	66	4272
20170301 201538	56	2874	4272
20170301 211886	80	5429	4272
20170301 132151	114	6842	4271
20170301 119144	26	326	4271
20170301 83636	104	2154	4271
20170301 528	104	1648	4270
20170301 245469	93	1605	4269
20170301 2223	141	3463	4269
20170301 126558	50	814	4269
20170301 166837	90	761	4269
20170301 195794	169	9435	4268
20170301 124253	101	6615	4268
20170301 190706	66	1868	4268
20170301 292220	122	16884	4267
20170301 124761	54	1540	4267
20170301 136798	34	5618	4267
20170301 182496	34	1752	4267
20170301 158753	155	9120	4264
20170301 16926	87	2467	4264
20170301 45236	39	1423	4264
20170301 187766	35	1003	4263
20170301 20580	102	5251	4263
20170301 145226	99	1970	4262
20170301 288158	115	1213	4261
20170301 267255	67	1239	4260
20170301 149818	112	7065	4260
20170301 138399	59	1167	4260
20170301 61837	94	2473	4258
20170301 173723	130	1682	4258
20170301 157546	111	3575	4257
20170301 193108	99	2109	4255
20170301 185412	210	4061	4255
20170301 149244	45	2019	4254
20170301 23617	71	486	4253
20170301 107169	69	5431	4253
20170301 150926	88	1453	4253
20170301 100595	86	897	4253
20170301 37982	61	1197	4253
20170301 144118	67	2254	4253
20170301 167185	66	2252	4251
20170301 249239	97	1354	4251
20170301 186022	55	2781	4250
20170301 212170	57	3000	4249
20170301 17734	30	657	4249
20170301 172659	89	1739	4248
20170301 292079	67	986	4248
20170301 58621	99	4016	4248
20170301 135979	71	1825	4247
20170301 83774	64	1453	4246
20170301 150394	90	3560	4246
20170301 265800	82	1989	4245
20170301 66243	126	2885	4244
20170301 261869	62	820	4243
20170301 84599	95	12419	4243
20170301 220836	107	5243	4243
20170301 142935	63	590	4242
20170301 131339	98	8260	4242
20170301 99877	93	3543	4240
20170301 73395	91	3094	4239
20170301 275648	65	1905	4239
20170301 242534	130	8394	4238
20170301 251879	110	3283	4237
20170301 38416	76	100	4236
20170301 205884	75	1228	4236
20170301 39170	49	1933	4235
20170301 130996	66	1556	4234
20170301 137262	64	2497	4234
20170301 168464	94	31939	4233
20170301 139882	62	3140	4233
20170301 184855	104	4691	4233
20170301 207222	54	334	4232
20170301 90006	77	1427	4232
20170301 28108	155	171	4232
20170301 110996	108	875	4231
20170301 203191	59	1451	4230
20170301 287936	68	1740	4229
20170301 287008	33	399	4228
20170301 66740	75	1724	4228
20170301 89793	62	4772	4228
20170301 116466	107	3668	4227
20170301 156269	155	5766	4227
20170301 92495	102	2806	4227
20170301 164037	86	1521	4225
20170301 248474	169	6320	4225
20170301 197499	66	3216	4225
20170301 128364	83	3494	4223
20170301 209802	87	2673	4222
20170301 136823	81	3999	4222
20170301 95881	69	2419	4221
20170301 204521	119	1781	4221
20170301 95274	63	5262	4221
20170301 57404	90	4345	4220
20170301 143707	61	479	4220
20170301 158440	103	1821	4219
20170301 271639	98	4924	4219
20170301 222989	69	1308	4217
20170301 244347	85	2794	4217
20170301 251219	34	1047	4216
20170301 98915	167	4967	4214
20170301 197332	86	1890	4214
20170301 168434	60	2279	4213
20170301 152974	68	515	4213
20170301 280576	66	3306	4213
20170301 79948	55	2637	4213
20170301 97008	75	1362	4212
20170301 148481	61	2331	4211
20170301 192085	113	3544	4211
20170301 221158	97	3538	4211
20170301 172795	113	3518	4210
20170301 90503	43	3826	4210
20170301 13797	67	1050	4210
20170301 268117	54	1926	4209
20170301 70902	19	534	4209
20170301 66169	102	2741	4208
20170301 173138	70	4465	4207
20170301 145444	91	3741	4207
20170301 92551	81	3532	4206
20170301 201484	59	2699	4206
20170301 156792	80	3422	4205
20170301 110038	75	3859	4204
20170301 156713	107	2390	4204
20170301 91420	65	5542	4204
20170301 86957	41	2413	4204
20170301 184617	191	10031	4203
20170301 124575	32	348	4203
20170301 217899	86	1552	4203
20170301 207813	94	1167	4202
20170301 59147	93	5493	4200
20170301 136452	78	4389	4200
20170301 220643	67	1573	4200
20170301 185084	53	2448	4199
20170301 106562	28	2186	4199
20170301 41247	80	753	4198
20170301 111678	50	1112	4198
20170301 261767	72	1938	4198
