20170501 wmid	SUM(cnt_click)	SUM(cnt_view)	SUM(dwell)
20170501 197674	381	6712	24291
20170501 333484	451	5236	24290
20170501 206449	422	10472	24288
20170501 285039	347	6620	24288
20170501 295389	345	11468	24285
20170501 259696	408	12942	24283
20170501 421333	224	7056	24283
20170501 117995	647	11118	24280
20170501 142021	448	20943	24278
20170501 419063	224	6737	24277
20170501 186048	500	7998	24275
20170501 145124	664	32934	24275
20170501 262019	835	48004	24272
20170501 154020	310	11360	24269
20170501 230424	485	22258	24269
20170501 347326	293	5618	24266
20170501 336565	283	10131	24262
20170501 259908	395	23428	24261
20170501 413319	434	6219	24258
20170501 190393	727	35525	24257
20170501 217989	1022	10274	24255
20170501 184607	311	9157	24254
20170501 376292	335	6402	24252
20170501 153382	211	6638	24250
20170501 126769	311	17464	24250
20170501 314022	393	13917	24240
20170501 84590	325	6649	24240
20170501 161104	191	16505	24240
20170501 331227	654	6183	24238
20170501 136885	376	12346	24234
20170501 176148	137	9181	24233
20170501 12637	517	12757	24233
20170501 77877	352	8233	24231
20170501 219897	444	10412	24231
20170501 396697	482	14401	24227
20170501 20306	349	16454	24225
20170501 333363	567	15056	24222
20170501 202690	579	12176	24220
20170501 199119	370	14892	24218
20170501 308038	612	4588	24218
20170501 62217	313	8894	24217
20170501 85953	270	8973	24211
20170501 212060	435	8903	24208
20170501 350827	390	23921	24206
20170501 383087	769	13979	24206
20170501 97305	273	4420	24205
20170501 168733	718	38552	24205
20170501 400877	256	10557	24203
20170501 417568	1073	10345	24203
20170501 406274	562	5673	24202
20170501 262831	75	1566	24202
20170501 332509	464	5529	24201
20170501 166405	328	11903	24197
20170501 361835	318	5926	24196
20170501 198089	164	5659	24194
20170501 133297	313	12580	24193
20170501 140827	469	10443	24187
20170501 238748	375	14117	24182
20170501 73780	382	16961	24182
20170501 374080	359	13664	24182
20170501 399208	331	4932	24180
20170501 20806	418	5850	24178
20170501 270718	461	19161	24177
20170501 390591	627	21679	24175
20170501 400927	864	19190	24170
20170501 125275	338	19263	24167
20170501 362540	895	11557	24167
20170501 98661	379	8446	24166
20170501 312437	590	9847	24162
20170501 245035	308	11044	24162
20170501 396941	805	16146	24160
20170501 146593	243	15323	24159
20170501 263602	191	2280	24155
20170501 64901	405	9963	24155
20170501 275548	244	3334	24154
20170501 183022	543	34460	24153
20170501 63566	466	141655	24149
20170501 232213	366	4678	24147
20170501 116284	178	5709	24146
20170501 15303	497	8542	24145
20170501 347762	61	610	24143
20170501 91360	290	14439	24143
20170501 329712	465	10990	24141
20170501 352260	463	24518	24140
20170501 195208	495	2952	24138
20170501 338842	484	18450	24133
20170501 163184	671	18461	24132
20170501 133881	473	14588	24132
20170501 266687	271	3365	24131
20170501 340720	205	5883	24129
20170501 375998	250	4227	24125
20170501 84775	396	27835	24122
20170501 303265	497	20116	24122
20170501 353123	614	17531	24121
20170501 248307	312	24696	24117
20170501 222228	404	38370	24116
20170501 209359	361	5486	24114
20170501 117537	443	13476	24108
20170501 187665	271	17006	24103
20170501 271901	221	4917	24100
20170501 249102	645	63033	24087
20170501 365359	471	10758	24086
20170501 263402	223	9629	24086
20170501 381318	311	9311	24085
20170501 141884	722	21598	24084
20170501 377120	697	10888	24083
20170501 350068	319	6033	24081
20170501 407140	526	9671	24080
20170501 45825	577	9600	24079
20170501 504	315	26689	24079
20170501 294375	556	13316	24073
20170501 315609	350	7411	24070
20170501 356016	315	8615	24066
20170501 345812	609	15941	24065
20170501 91401	454	20682	24063
20170501 322408	477	23796	24061
20170501 207465	843	9085	24061
20170501 259438	385	10235	24059
20170501 146095	451	12843	24058
20170501 162245	292	4637	24058
20170501 276183	1022	17990	24056
20170501 220125	536	33207	24049
20170501 9364	483	9164	24048
20170501 376274	497	8441	24046
20170501 135749	383	5762	24046
20170501 54985	579	13901	24044
20170501 337589	145	692	24029
20170501 415193	210	3093	24025
20170501 248987	523	10559	24022
20170501 200945	356	4959	24022
20170501 323822	442	9417	24013
20170501 126937	244	6695	24012
20170501 199088	1053	20959	24011
20170501 157743	366	17055	24011
20170501 225660	229	5986	24011
20170501 258707	497	20503	24010
20170501 397139	876	6830	24002
20170501 273267	372	11487	23994
20170501 283718	158	2944	23994
20170501 222241	320	7651	23991
20170501 302629	420	17984	23991
20170501 237716	618	17557	23987
20170501 369201	553	7941	23983
20170501 160890	294	7553	23982
20170501 380852	597	12262	23979
20170501 158221	314	10603	23979
20170501 151593	302	5936	23976
20170501 158919	309	8158	23976
20170501 225512	582	11273	23973
20170501 326775	380	2792	23973
20170501 401625	481	7016	23973
20170501 215135	330	19020	23970
20170501 349567	200	10807	23968
20170501 242864	169	8626	23965
20170501 68537	573	15658	23960
20170501 382924	298	5696	23959
20170501 180865	292	14198	23959
20170501 379568	374	14440	23959
20170501 386149	490	5161	23957
20170501 321771	670	10322	23957
20170501 282621	363	10715	23956
20170501 385059	421	10635	23955
20170501 2374	268	46208	23955
20170501 270711	529	7933	23952
20170501 103159	577	41972	23948
20170501 80534	506	7614	23945
20170501 283462	363	18217	23939
20170501 302904	300	15980	23939
20170501 158319	410	11495	23937
20170501 239192	414	23779	23937
20170501 334303	808	15427	23935
20170501 409789	387	5053	23935
20170501 385939	577	5642	23932
20170501 97492	209	7357	23932
20170501 317063	835	10411	23928
20170501 177145	273	6964	23928
20170501 240666	374	15059	23921
20170501 407618	304	5080	23915
20170501 276251	339	5530	23912
20170501 168767	535	16637	23911
20170501 16422	336	8675	23911
20170501 112647	332	12866	23909
20170501 171161	226	5591	23907
20170501 233922	482	20353	23906
20170501 329578	397	22339	23901
20170501 289050	202	4945	23900
20170501 273873	1129	14201	23900
20170501 418078	635	9646	23899
20170501 313210	398	4240	23895
20170501 285190	669	11115	23893
20170501 121574	417	11936	23892
20170501 139357	259	1927	23888
20170501 253616	462	7210	23888
20170501 228542	234	1686	23882
20170501 182133	537	16363	23878
20170501 251538	279	5730	23875
20170501 323763	317	2741	23871
20170501 360921	456	6020	23870
20170501 83270	234	3283	23870
20170501 126243	287	5113	23870
20170501 294719	491	7887	23868
20170501 214632	325	8110	23867
20170501 287670	201	5255	23867
20170501 84160	309	6450	23866
20170501 144964	250	7724	23866
20170501 31435	866	46669	23865
20170501 106369	392	27293	23865
20170501 218686	394	9756	23859
20170501 340986	854	22816	23855
20170501 307062	208	2763	23851
20170501 25775	193	4754	23843
20170501 95673	527	25679	23842
20170501 121007	261	6452	23842
20170501 173885	820	47457	23841
20170501 370965	403	25909	23841
20170501 202847	262	8398	23841
20170501 322272	984	25998	23840
20170501 349317	257	6806	23840
20170501 382927	679	43450	23839
20170501 96024	917	14097	23835
20170501 369208	449	5166	23832
20170501 316413	546	23253	23831
20170501 378825	567	6735	23830
20170501 249934	323	6572	23830
20170501 303395	188	1870	23827
20170501 211167	577	6417	23823
20170501 277654	441	5028	23822
20170501 185678	353	13905	23818
20170501 190459	331	13728	23817
20170501 88418	638	60336	23816
20170501 234488	752	10985	23811
20170501 94100	473	24680	23810
20170501 367084	338	3864	23806
20170501 75953	738	14519	23806
20170501 200794	1335	35148	23805
20170501 93947	321	5033	23803
20170501 321415	316	12450	23803
20170501 419511	430	8579	23800
20170501 106352	407	14951	23797
20170501 24583	243	5014	23797
20170501 368781	368	8524	23795
20170501 291593	204	2321	23794
20170501 303022	380	3717	23794
20170501 357875	827	26863	23791
20170501 7746	384	26411	23789
20170501 421247	485	2249	23789
20170501 120094	490	13041	23788
20170501 326664	518	14206	23788
20170501 74603	226	9829	23787
20170501 385664	269	14616	23785
20170501 394290	166	6746	23785
20170501 295433	886	16062	23785
20170501 130338	276	9296	23784
20170501 394912	452	7654	23784
20170501 226407	342	18066	23784
20170501 231193	524	22759	23778
20170501 163537	279	17370	23778
20170501 20907	331	5559	23777
20170501 144958	321	7168	23776
20170501 321362	167	726	23776
20170501 395716	263	2608	23771
20170501 100546	154	5300	23770
20170501 241454	507	9401	23769
20170501 55902	617	12917	23769
20170501 90168	473	6311	23765
20170501 362937	1475	36902	23763
20170501 407564	346	16891	23762
20170501 259311	611	22842	23759
20170501 228249	308	9692	23759
20170501 131125	694	10508	23755
20170501 141778	480	5433	23753
20170501 185781	311	15752	23751
20170501 211288	380	5337	23749
20170501 363592	511	2639	23747
20170501 397642	433	2946	23744
20170501 59737	333	3954	23742
20170501 190174	309	5408	23739
20170501 246139	348	14375	23739
20170501 275645	311	9070	23738
20170501 221899	669	23873	23733
20170501 915	508	37356	23729
20170501 263452	157	1938	23725
20170501 246821	517	8746	23713
20170501 242337	387	13958	23709
20170501 400707	1113	9523	23707
20170501 399452	410	19998	23705
20170501 4445	142	716	23704
20170501 158642	621	26046	23701
20170501 325997	839	169609	23700
20170501 187454	772	12833	23700
20170501 412181	203	6863	23700
20170501 365613	438	9907	23699
20170501 255767	447	17674	23692
20170501 349768	650	16248	23690
20170501 103542	1389	19620	23687
20170501 103540	1601	26295	23685
20170501 89779	607	15146	23681
20170501 121273	239	8051	23681
20170501 392535	216	5410	23680
20170501 30801	148	1031	23678
20170501 103269	402	4908	23677
20170501 193035	353	22002	23676
20170501 332070	387	2226	23675
20170501 125602	383	6516	23674
20170501 69825	728	19837	23674
20170501 286526	252	5644	23671
20170501 377755	378	6985	23667
20170501 331086	299	4720	23667
20170501 412128	328	4510	23665
20170501 75025	309	4770	23659
20170501 125283	363	20751	23653
20170501 346058	553	4418	23650
20170501 236012	452	15391	23650
20170501 243641	174	6757	23648
20170501 329226	714	10008	23647
20170501 331977	456	6616	23643
20170501 304713	716	9960	23643
20170501 96723	396	13033	23643
20170501 168986	369	7581	23640
20170501 74011	274	8146	23634
20170501 248855	287	4943	23634
20170501 84466	366	8482	23628
20170501 326317	93	3361	23619
20170501 184702	474	10149	23616
20170501 407942	269	2718	23616
20170501 318027	614	14240	23616
20170501 214360	446	17460	23614
20170501 32277	248	2154	23614
20170501 148472	244	4905	23613
20170501 204924	226	5861	23613
20170501 227963	314	13723	23612
20170501 396936	321	6556	23612
20170501 122246	212	9846	23607
20170501 41521	424	8129	23606
20170501 343394	258	17192	23605
20170501 348016	268	14331	23600
20170501 367028	500	6188	23600
20170501 352525	392	13861	23599
20170501 403014	469	13018	23597
20170501 268923	285	12530	23590
20170501 409708	513	7541	23590
20170501 274981	429	3561	23589
20170501 383983	446	38450	23586
20170501 323279	729	32197	23586
20170501 373866	620	8875	23584
20170501 350237	611	9139	23582
20170501 32573	222	10840	23581
20170501 302328	765	24707	23572
20170501 347125	195	2302	23571
20170501 166021	646	27402	23571
20170501 397280	733	4565	23571
20170501 214838	240	13177	23567
20170501 107184	612	29120	23567
20170501 322206	261	16691	23567
20170501 261200	498	7796	23566
20170501 289455	274	5398	23561
20170501 361474	501	19052	23560
20170501 258378	371	13354	23557
20170501 393566	288	8995	23555
20170501 154209	301	13897	23555
20170501 152079	456	10210	23554
20170501 323172	540	40469	23552
20170501 398610	284	9278	23549
20170501 316491	284	4847	23549
20170501 128824	320	3093	23547
20170501 3649	401	18432	23545
20170501 354955	296	5895	23545
20170501 62287	164	5430	23542
20170501 287770	207	5922	23540
20170501 66651	526	11231	23538
20170501 239848	441	9694	23536
20170501 153338	468	5827	23534
20170501 247618	484	8654	23534
20170501 199429	564	8770	23532
20170501 382856	416	3743	23532
20170501 329104	257	13227	23529
20170501 68695	431	18966	23528
20170501 258122	349	10479	23527
20170501 400291	236	6387	23527
20170501 43009	841	20008	23524
20170501 267280	243	1611	23522
20170501 104659	615	13533	23514
20170501 229653	334	10987	23509
20170501 103293	264	5862	23505
20170501 347808	396	11251	23501
20170501 396889	295	6331	23498
20170501 365019	1456	16618	23498
20170501 350252	751	5297	23495
20170501 111510	454	11762	23491
20170501 64228	324	9631	23491
20170501 189467	636	12799	23484
20170501 383006	286	12155	23480
20170501 275551	377	4857	23479
20170501 223399	300	9919	23479
20170501 198958	178	1691	23478
20170501 159446	396	11592	23474
20170501 343192	661	12473	23473
20170501 298398	442	11059	23472
20170501 233161	456	15811	23467
20170501 150327	412	20367	23466
20170501 276894	406	2969	23466
20170501 200534	330	9912	23458
20170501 34661	196	6508	23455
20170501 289228	515	10434	23447
20170501 216913	324	1853	23446
20170501 102292	678	6149	23444
20170501 305412	505	6331	23443
20170501 164064	359	9141	23443
20170501 342474	304	8117	23441
20170501 179545	332	14269	23437
20170501 34875	422	5260	23437
20170501 382589	756	20297	23435
20170501 241118	359	6319	23435
20170501 373912	346	11956	23433
20170501 289053	236	14510	23432
20170501 412549	401	11841	23431
20170501 391169	635	7113	23430
20170501 160133	392	18481	23429
20170501 157178	348	17426	23427
20170501 289372	496	13203	23426
20170501 397429	601	10074	23424
20170501 272720	451	6621	23422
20170501 397855	443	5089	23421
20170501 383636	576	17468	23421
20170501 177610	226	7691	23418
20170501 387946	510	12450	23415
20170501 221987	210	7343	23413
20170501 73240	520	8848	23407
20170501 144168	666	23115	23407
20170501 102218	433	18444	23404
20170501 215323	414	4266	23400
20170501 188627	409	4978	23399
20170501 81416	852	32224	23399
20170501 352497	723	13642	23397
20170501 237131	436	9981	23390
20170501 185674	189	2550	23385
20170501 130174	826	19410	23381
20170501 196611	367	25057	23380
20170501 177434	632	10311	23380
20170501 310281	264	3991	23378
20170501 303970	391	2434	23378
20170501 66486	165	8461	23375
20170501 415761	146	1466	23370
20170501 299198	272	7809	23369
20170501 415457	318	7357	23369
20170501 13354	439	13509	23369
20170501 267150	352	15164	23369
20170501 144568	327	23253	23369
20170501 291911	417	13954	23364
20170501 154625	275	12346	23360
20170501 369269	569	8962	23358
20170501 71511	932	12066	23356
20170501 235830	351	11704	23356
20170501 126039	411	6885	23353
20170501 224299	545	17441	23350
20170501 405744	167	4576	23349
20170501 343115	457	3615	23347
20170501 398534	190	4872	23346
20170501 134122	268	5456	23344
20170501 92051	539	14374	23343
20170501 192337	441	19797	23342
20170501 255030	530	23494	23342
20170501 68149	537	20969	23340
20170501 25361	177	5436	23337
20170501 249385	318	6269	23334
20170501 401909	352	39553	23334
20170501 406737	716	10404	23333
20170501 152289	307	7735	23333
20170501 399478	501	9039	23332
20170501 274566	630	15062	23332
20170501 286428	470	7110	23331
20170501 365969	868	33615	23327
20170501 127444	378	14344	23327
20170501 358707	388	5693	23317
20170501 121274	308	7162	23317
20170501 103613	809	35859	23316
20170501 83224	390	21484	23316
20170501 223194	404	13629	23313
20170501 193517	538	10230	23312
20170501 242992	273	3264	23312
20170501 135466	524	22142	23310
20170501 337272	409	18702	23307
20170501 167326	384	7346	23306
20170501 327446	709	34262	23305
20170501 282512	375	4745	23299
20170501 306492	367	3909	23298
20170501 198625	173	8094	23296
20170501 338785	411	11378	23294
20170501 326771	372	8379	23292
20170501 346846	759	12064	23291
20170501 168729	209	10147	23290
20170501 380233	247	5986	23290
20170501 141065	322	5816	23289
20170501 239236	353	9018	23284
20170501 125507	417	19300	23278
20170501 175258	602	22522	23277
20170501 185833	983	13813	23276
20170501 242163	307	13296	23274
20170501 93405	278	16414	23272
20170501 318327	276	5810	23269
20170501 379151	428	16814	23266
20170501 112144	384	5645	23263
20170501 44473	587	9977	23263
20170501 293919	228	3340	23260
20170501 240590	197	5524	23259
